;cod_proc;num_tramite;denom
546;453.0;309.0;Lista de Reserva
547;1033.0;309.0;Lista de Reserva
548;883.0;309.0;Lista de Reserva Provisional por Insuficiencia de Credito
549;967.0;309.0;Lista de Reserva Provisional por Insuficiencia de Credito
550;282.0;311.0;Subsanacion
551;485.0;311.0;Subsanacion
552;156.0;311.0;Subsanación de la Solicitud
553;137.0;314.0;Propuesta denegatoria con subrogación sin pago
554;156.0;316.0;Resolución Definitiva Valoración 1ª Fase
555;324.0;316.0;Resolución de Concesión Estimatoria sin Crédito
556;460.0;316.0;Resolucion Fin del Procedimiento - Causa sobrevenida
557;204.0;327.0;Comunicación Devolución Obra
558;959.0;334.0;Duplicado
559;1245.0;335.0;Baremación Definitiva - Puntuación
560;1107.0;338.0;Resolucion Desistimiento - Falta Documentación
561;620.0;340.0;Evaluado y Pendiente de Valoración
562;324.0;340.0;Evaluado y Pendiente de Valoración
563;882.0;340.0;Evaluado y Pendiente de Valoración
564;829.0;343.0;Petición de informes a Consejerías afectadas
565;641.0;343.0;Requerimiento de informes a otras unidades
566;569.0;344.0;Solicitud remitida
567;1012.0;359.0;Inicio Exp. Pérdida Derecho Cobro TOTAL Desistimiento Falta Doc.
568;572.0;366.0;Informe-Resumen de Sección de VV.PP
569;461.0;366.0;Informe-Resumen de Viabilidad de la Sección de Montes
570;829.0;377.0;Requerimiento del pago
571;598.0;388.0;Resolución de prorrateo
572;998.0;394.0;Presentación Segunda Justificación
573;649.0;397.0;Resolución incompetencia
574;654.0;414.0;Mediación
575;654.0;418.0;Decisión de tramitación
576;656.0;418.0;Requerimiento recurso de alzada
577;649.0;424.0;Trámite de vista
578;649.0;426.0;No aportación de documentación
579;829.0;431.0;Resolución de inicio de expediente
580;827.0;435.0;Remisión al Serv. Jurídico para autorización Consej. Gob.
581;828.0;437.0;Firma del contrato
582;829.0;441.0;Conformidad facturas
583;829.0;445.0;Resolución Aprob. venta y adjudicación
584;830.0;455.0;Remisión a DOCM / Portal transparencia
585;831.0;456.0;Denuncia
586;831.0;460.0;Notificación. Presunto Infractor con plazo para alegaciones
587;831.0;462.0;Notificación al afectado
588;964.0;471.0;No Admitidos Provisional
589;964.0;472.0;No Admitidos Definitivo
590;964.0;474.0;Apto Definitivo
591;874.0;483.0;Revisada Favorable
592;874.0;484.0;Revisada desfavorable
593;929.0;489.0;Resolución de concesión de abono anticipado
594;556.0;505.0;Barrado de la Pérdida de Derecho al Cobro Parcial.
595;566.0;505.0;Recursos, sanciones y consultas varias
596;576.0;286.0;Presentación Solicitud Desistimiento
597;822.0;286.0;Presentación Solicitud Desistimiento
598;846.0;286.0;Presentación Solicitud Desistimiento
599;952.0;286.0;Presentación Solicitud Desistimiento
600;350.0;286.0;Presentación Solicitud Desistimiento
601;856.0;286.0;Presentación Solicitud Desistimiento
602;1200.0;286.0;Presentación Solicitud Desistimiento
603;1152.0;286.0;Presentación Solicitud Desistimiento
604;835.0;286.0;Presentación Solicitud Desistimiento
605;291.0;286.0;Presentación Solicitud Desistimiento
606;419.0;286.0;Presentación Solicitud Desistimiento
607;865.0;286.0;Presentación Solicitud Desistimiento
608;1256.0;286.0;Presentación de Solicitud Desistimiento
609;105.0;286.0;Presentación de Solicitud de Desestimiento
610;190.0;286.0;Presentación de solicitud de desistimiento
611;430.0;286.0;Presentación de solicitud de desistimiento
612;849.0;286.0;Presentación de solicitud de desistimiento
613;881.0;286.0;Presentación de solicitud de desistimiento
614;998.0;286.0;Presentación de solicitud de desistimiento
615;341.0;286.0;Presentación de solicitud de desistimiento
616;346.0;286.0;Presentación de solicitud de desistimiento
617;62.0;286.0;Presentación de solicitud de desistimiento
618;63.0;286.0;Presentación de solicitud de desistimiento
619;1062.0;286.0;Presentación de solicitud de desistimiento
620;302.0;286.0;Presentación solicitud de desistimiento
621;401.0;286.0;Presentación solicitud de desistimiento
622;403.0;286.0;Presentación solicitud de desistimiento
623;277.0;286.0;Presentación solicitud de desistimiento
624;1001.0;287.0;1º Seguimiento (18 meses)
625;245.0;287.0;Seguimiento
626;825.0;287.0;Seguimiento
627;1152.0;287.0;Seguimiento
628;61.0;287.0;Seguimiento
629;131.0;287.0;Seguimiento
630;865.0;287.0;Seguimiento
631;854.0;287.0;Seguimiento
632;84.0;287.0;Seguimiento
633;1203.0;287.0;Seguimiento 
634;188.0;287.0;Seguimiento primer año
635;426.0;287.0;Seguimiento primer año
636;583.0;287.0;Seguimiento primer año
637;448.0;287.0;Seguimiento primer periodo
638;35.0;287.0;Seguimiento primer periodo
639;38.0;287.0;Seguimiento primer periodo
640;213.0;287.0;Seguimiento primer periodo
641;57.0;287.0;Seguimiento primer semestre
642;473.0;287.0;Seguimiento segundo año
643;35.0;287.0;Seguimiento segundo periodo
644;37.0;287.0;Seguimiento segundo periodo
645;77.0;287.0;Seguimiento segundo periodo
646;1082.0;287.0;Seguimiento tercer año
647;473.0;287.0;Seguimiento tercer año
648;856.0;287.0;Seguimiento tercer año
649;77.0;287.0;Seguimiento tercer periodo
650;152.0;287.0;Seguimiento tercer periodo
651;151.0;287.0;Seguimiento tercer periodo
652;595.0;287.0;Seguimiento tercer periodo
653;35.0;287.0;Seguimiento tercer periodo
654;796.0;287.0;Seguimiento tercer periodo
655;990.0;287.0;Seguimiento tercer periodo
656;49.0;287.0;Seguimiento tercer semestre
657;1004.0;287.0;Seguimiento (9 meses)
658;134.0;288.0;Adjudicación Provisional
659;146.0;288.0;Adjudicación Provisional
660;453.0;288.0;Adjudicación Provisional
661;336.0;288.0;Adjudicación Provisional
662;174.0;290.0;Adjudicación Definitiva
663;355.0;290.0;Adjudicación Definitiva
664;133.0;290.0;Adjudicación Definitiva
665;940.0;290.0;Adjudicación Definitiva
666;843.0;290.0;Plaza asignada -Adjudicación Definitiva-
667;516.0;290.0;Plaza asignada -Adjudicación Definitiva-
668;136.0;291.0;Desistimiento
669;198.0;291.0;Desistimiento
670;1150.0;291.0;Desistimiento
671;136.0;292.0;Anulación Adjudicación Provisional
672;941.0;292.0;Anulación Adjudicación Provisional
673;239.0;293.0;Informe de Calificación y Calificación Técnica
674;200.0;293.0;Informe de Calificación y Calificación Técnica
675;900.0;293.0;Informe de Calificación y Calificación Técnica
676;192.0;293.0;Informe de Calificación y Calificación Técnica
677;409.0;293.0;Informe de Calificación y Evaluación Favorable
678;428.0;293.0;Informe de Calificación y Evaluación Favorable
679;185.0;293.0;Informe de Calificación y Evaluación Favorable
680;410.0;293.0;Informe de Calificación y Evaluación Favorable
681;57.0;293.0;Informe de Evaluación SSPP
682;963.0;293.0;Informe favorable de cumplimiento de requisitos
683;871.0;293.0;Informe favorable de cumplimiento de requisitos
684;637.0;293.0;Informe de Calificación Desfavorable
685;872.0;293.0;Informe de Calificación Desfavorable
686;917.0;293.0;Informe de Calificación Desfavorable
687;409.0;293.0;Informe de Calificación Desfavorable
688;1016.0;293.0;Informe de Calificación Desfavorable
689;487.0;294.0;Informe Comite Tecnico
690;281.0;294.0;Informe Comite Tecnico
691;282.0;294.0;Informe Comite Tecnico
692;1025.0;294.0;Informe del Instructor
693;268.0;295.0;Seguimiento primer año
694;350.0;295.0;Seguimiento primer año
695;268.0;295.0;Seguimiento segundo año
696;268.0;295.0;Seguimiento tercer año
697;821.0;296.0;Cancelación de Actividad
698;128.0;297.0;Comprobación no inicio actuaciones
699;74.0;298.0;Comprobación positiva no inicio actuaciones
700;192.0;298.0;Comprobación positiva no inicio actuaciones
701;794.0;300.0;Informe de adecuación del puesto
702;73.0;301.0;Plazo Prórroga de un Mes
703;74.0;301.0;Plazo Prórroga de un Mes
704;130.0;301.0;Plazo Prórroga de un Mes
705;76.0;301.0;Plazo Prórroga de un Mes
706;636.0;301.0;Plazo Prórroga de un Mes
707;309.0;301.0;Requerimiento del mes
708;639.0;301.0;Requerimiento del mes
709;577.0;301.0;Requerimiento del mes
710;797.0;301.0;Requerimiento del mes
711;626.0;301.0;Requerimiento del mes
712;492.0;302.0;Visita de Inspección
713;431.0;302.0;Visita de Inspección
714;413.0;302.0;Visita de obra
715;170.0;302.0;Visita de obra
716;556.0;302.0;Visita de obra (abono)
717;615.0;302.0;Visita de obra (abono)
718;414.0;302.0;Visita de obra (abono)
719;881.0;303.0;Informe de cumplimiento de condiciones Total o Parcial
720;484.0;303.0;Informe de cumplimiento de condiciones Total o Parcial
721;192.0;303.0;Informe de cumplimiento de condiciones de SSPP
722;492.0;303.0;Informe de cumplimiento de condiciones de SSPP
723;169.0;306.0;Propuesta denegatoria de sustitución sin pago
724;447.0;306.0;Propuesta aprobatoria de sustitución sin pago
725;794.0;306.0;Propuesta aprobatoria de sustitución sin pago
726;175.0;307.0;Asignación de Números para el Sorteo
727;453.0;308.0;Citación
728;134.0;308.0;Citación
729;941.0;308.0;Citación
730;336.0;309.0;Lista de Espera
731;603.0;309.0;Lista de Espera
732;254.0;309.0;Lista de Reserva
733;1099.0;309.0;Lista de Reserva
734;452.0;309.0;Lista de Reserva
735;516.0;309.0;Lista de Reserva
736;367.0;311.0;Subsanacion
737;368.0;311.0;Subsanacion
738;894.0;311.0;Subsanacion Expediente
739;206.0;311.0;Subsanación
740;205.0;311.0;Subsanación
741;204.0;311.0;Subsanación
742;330.0;314.0;Propuesta aprobatoria con subrogación (no pagado)
743;473.0;314.0;Propuesta aprobatoria con subrogación (no pagado)
744;595.0;314.0;Propuesta aprobatoria con subrogación (no pagado)
745;1003.0;314.0;Propuesta aprobatoria con subrogación (no pagado)
746;809.0;315.0;Propuesta de Resolución Provisional de Concesión
747;620.0;316.0;Resolución de Concesión Estimatoria sin Crédito
748;460.0;316.0;Resolucion Desestimatoria sin Credito - Recurso Alzada
749;935.0;327.0;Comunicacion Devolucion Obra
750;206.0;327.0;Comunicación Devolución Obra
751;1099.0;327.0;Devolución.
752;1045.0;334.0;Duplicado
753;803.0;335.0;Baremación - Puntuación
754;620.0;340.0;Evaluado y Pendiente de Confirmación
755;828.0;343.0;Petición de informes a Consejerías afectadas
756;653.0;343.0;Requerimiento de información de otras unidades
757;1005.0;343.0;Requerimiento de informes a otras unidades: 
758;808.0;343.0;Solicitud Información AEAT
759;895.0;359.0;Acuerdo de inicio de Pérdida de derecho al cobro por incumplimiento obligaciones
760;895.0;359.0;Acuerdo de inicio de Pérdida de derecho al cobro
761;461.0;365.0;Petición de Informes
762;566.0;373.0;Petición Informe a Agente Medioambiental
763;1104.0;379.0;Devolución voluntaria del anticipo por modificación de la resolución
764;572.0;386.0;Informe-Propuesta Servicios Centrales
765;827.0;389.0;Notificación Acuerdo Cesión
766;654.0;409.0;Traslado a inspección
767;654.0;419.0;Traslado de reclamación a asesoría jurídica
768;829.0;435.0;Autorización Consej. Gob.
769;829.0;447.0;Escritura Pública
770;829.0;448.0;Devolución garantía
771;1142.0;470.0;Admitidos Definitivo
772;572.0;482.0;Certificado de alegaciones del jefe de servicio
773;890.0;489.0;Resolución Pago Anticipado
774;996.0;519.0;Resolución favorable tras pérdida
775;846.0;278.0;Resolución de Pérdida de Derecho al Cobro
776;887.0;278.0;Resolución de Pérdida de Derecho al Cobro (NO INICIO)
777;977.0;278.0;Resolución de Pérdida de Derecho al Cobro (NO INICIO)
778;890.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
779;1212.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
780;614.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
781;5.0;278.0;Resolución de Pérdida del Derecho al Cobro
782;60.0;278.0;Resolución de pérdida de derecho al cobro
783;213.0;278.0;Resolución de pérdida de derecho al cobro
784;595.0;278.0;Resolución de pérdida de derecho al cobro
785;854.0;278.0;Resolución de pérdida de derecho al cobro
786;984.0;278.0;Resolución de pérdida de derecho al cobro
787;989.0;278.0;Resolución de pérdida de derecho al cobro
788;881.0;278.0;Resolución de pérdida de derecho al cobro (Total o Parcial)
789;982.0;278.0;Resolución de pérdida de derecho al cobro por incumplimiento de obligaciones.
790;644.0;278.0;Resolucion de Pérdida de Derecho al Cobro
791;646.0;278.0;Resolucion de Pérdida de Derecho al Cobro
792;337.0;278.0;Resolución de Incumplimiento
793;238.0;278.0;Resolución de Incumplimiento
794;900.0;278.0;Resolución de Incumplimiento
795;802.0;278.0;Resolución de Incumplimiento
796;1030.0;278.0;Resolución de Pérdida Total - Incuplimiento Total
797;814.0;278.0;Resolución de Pérdida de Derecho al Cobro
798;889.0;278.0;Resolución de Pérdida de Derecho al Cobro
799;1056.0;278.0;Resolución de Pérdida de Derecho al Cobro Parcial
800;582.0;278.0;Resolución de Pérdida de Derecho al Cobro de la ayuda
801;492.0;278.0;Resolución de incumplimiento
802;982.0;278.0;Resolución de pérdida de derecho al cobro.
803;644.0;278.0;Resolución fin de procedimiento del Acuerdo de inicio pérdida derecho al cobro
804;172.0;278.0;RES de pérdida de la ayuda por NO ATENDER el emplazamiento
805;144.0;278.0;RES de pérdida del trimestre por ATENDER Y NO CUMPLIR el emplazamiento. Trim. 3
806;144.0;278.0;RES de pérdida del trimestre por ATENDER Y NO CUMPLIR el emplazamiento. Trim. 4
807;144.0;278.0;RES de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 2
808;144.0;278.0;RES de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 5
809;144.0;278.0;RES de pérdida del trimestre por ATENDER Y NO CUMPLIR . Trim. 1 (prórroga)
810;1050.0;279.0;Justificación final
811;1049.0;279.0;Justificación final
812;652.0;279.0;Justificación final
813;295.0;279.0;Liquidacion Expediente (justificación)
814;360.0;279.0;Liquidacion Expediente (justificación)
815;300.0;279.0;Liquidacion Expediente (justificación)
816;814.0;279.0;Liquidacion Expediente (justificación)
817;977.0;279.0;Liquidación Expediente
818;1026.0;279.0;Liquidación Expediente
819;646.0;279.0;Liquidación Expediente
820;215.0;281.0;Resolución de Revisión
821;34.0;282.0;Propuesta Resolución de Revisión
822;162.0;282.0;Propuesta Resolución de Revisión
823;396.0;282.0;Propuesta Resolución de Revisión
824;797.0;283.0;Acuerdo de inicio pérdida de derecho al cobro (Total o Parcial)
825;202.0;283.0;Acuerdo de inicio pérdida de derecho al cobro (Total o Parcial)
826;308.0;283.0;Acuerdo de inicio pérdida de derecho al cobro (Total o Parcial)
827;865.0;283.0;Inicio de Pérdida de Derecho al Cobro
828;458.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro
829;1185.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro Total
830;1187.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro Total
831;1059.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro Parcial
832;1185.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro Parcial
833;1198.0;283.0;Pérdida del derecho a cobro (parcial)
834;144.0;283.0;IPR de pérdida de la ayuda por NO ATENDER el emplazamiento
835;172.0;283.0;IPR de pérdida de la ayuda por NO ATENDER el emplazamiento
836;172.0;283.0;IPR de pérdida del trimestre por ATENDER Y NO CUMPLIR el emplazamiento. Trim. 3
837;172.0;283.0;IPR de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 3
838;144.0;283.0;IPR de pérdida del trimestre por NO ATENDER . Trimestre 4 (prórroga)
839;343.0;284.0;Propuesta Provisional de Resolución de Procedimiento
840;458.0;284.0;Propuesta de Resolución de Procedimiento
841;938.0;284.0;Propuesta de Resolución de Procedimiento
842;261.0;284.0;Propuesta de Resolución de Procedimiento
843;459.0;284.0;Propuesta de Resolución de Procedimiento
844;124.0;285.0;Resolución de Procedimiento
845;162.0;285.0;Resolución de Procedimiento
846;936.0;285.0;Resolución de Procedimiento
847;938.0;285.0;Resolución de Procedimiento
848;161.0;285.0;Resolución de Procedimiento
849;457.0;285.0;Resolución de Procedimiento
850;851.0;285.0;Resolución de Procedimiento
851;980.0;286.0;Presentacion Solicitud Desistimiento
852;606.0;286.0;Presentacion solicitud de desistimiento
853;898.0;286.0;Presentación Renuncia / Desistimiento
854;1017.0;286.0;Presentación Solicitud Desistimiento
855;1016.0;286.0;Presentación Solicitud Desistimiento
856;1088.0;286.0;Presentación Solicitud Desistimiento
857;131.0;286.0;Presentación Solicitud Desistimiento
858;142.0;286.0;Presentación Solicitud Desistimiento
859;167.0;286.0;Presentación Solicitud Desistimiento
860;169.0;286.0;Presentación Solicitud Desistimiento
861;270.0;286.0;Presentación Solicitud Desistimiento
862;271.0;286.0;Presentación Solicitud Desistimiento
863;356.0;286.0;Presentación Solicitud Desistimiento
864;577.0;286.0;Presentación Solicitud Desistimiento
865;950.0;286.0;Presentación Solicitud Desistimiento
866;962.0;286.0;Presentación Solicitud Desistimiento
867;991.0;286.0;Presentación Solicitud Desistimiento
868;1010.0;286.0;Presentación Solicitud Desistimiento
869;148.0;286.0;Presentación Solicitud Desistimiento
870;243.0;286.0;Presentación Solicitud Desistimiento
871;244.0;286.0;Presentación Solicitud Desistimiento
872;268.0;286.0;Presentación Solicitud Desistimiento
873;222.0;286.0;Presentación Solicitud Desistimiento
874;600.0;286.0;Presentación Solicitud Desistimiento
